smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53
N#Cc1cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3)cc(-c2ncccc2C#N)c1,,,1.0,,,,,,,,
NCCN1CCNC1=O,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=[N+]([O-])[O-].[NH4+],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2,1.0,,,,,,,,,,
Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,,,0.0,,,,,,,,
Cc1cc(C)c(C(=O)O)c(C)c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NN,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1,,,1.0,,,,,,,,
CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,,,1.0,,,,,,,,
Nc1cc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)c4ccc(S(=O)(=O)O)cc34)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,0.0,,,,,,,,,,
CCN(CC)CCNC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)nc2c1,,,0.0,,,,,,,,
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,,,,,,1.0,0.0,0.0,0.0,,0.0
C=CC(=O)OCCN(CC)CC,,0.0,,,,,,,,,
O=C(C=Cc1ccccc1)OCc1ccccc1,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOP(=O)(OCC)SCSc1cc(Cl)ccc1Cl,,1.0,,,,,,,,,
CCN(CC)CCOc1cc(-c2nc(SC)nc3[nH]cc(C#N)c23)c(Cl)cc1Cl,,,1.0,,,,,,,,
COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,,,0.0,,,,,,,,
Cc1ccc(CCN2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,,,1.0,,,,,,,,
CC[Si](Cl)(Cl)Cl,,0.0,,,,,,,,,
CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,1.0,,,,,,,,,
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,,,0.0,,,,,,,,
COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,0.0,,,,,,,,
O=C1COc2cc3c(cc2N1)C(N1CCC(NC(=O)c2cc(=O)c4ccc(F)cc4o2)CC1)CC3,,,0.0,,,,,,,,
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1.0,,,,,,,,,,
O=C(/N=c1\sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl,1.0,,,,,,,,,,
OC[P+](CO)(CO)CO,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
CS(=O)(=O)Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1,,,1.0,,,,,,,,
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,,,0.0,,,,,,,,
NCCN,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P1(NCCCl)OCCCN1CCCl,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P([O-])([O-])OP(=O)([O-])[O-],,,,,0.0,1.0,0.0,,,0.0,0.0
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c2ccccc2-4)C1O,0.0,,,,,,,,,,
C1=COc2c(c3cc4ccccc4cc3c3ccccc23)C=C1,1.0,,,,,,,,,,
CC(=O)/N=c1\sn(C(C)=O)c2ccc([N+](=O)[O-])cc12,1.0,,,,,,,,,,
CCCCOC(=O)CC(C)=O,,0.0,,,,,,,,,
Cc1ccc(-n2c(-c3ncccc3Cl)nc(CNC3CCC(F)C3)c2C(C)C)cn1,,,0.0,,,,,,,,
Cn1ccnc1N=O,1.0,,,,,,,,,,
O=[N+]([O-])c1ccc(Cl)cc1,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1.O=CO,,,1.0,,,,,,,,
COP(=O)(OC)OC=C(Br)Br,,1.0,,,,,,,,,
Cc1ccc(CO)cc1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,,,0.0,,,,,,,,
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1)N1CCCC1,,,1.0,,,,,,,,
CCC(CC)NC(=O)CCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1,,,1.0,,,,,,,,
CC(C)NCC(O)COc1ccccc1-n1cccc1,,,,0.0,0.0,0.0,0.0,,,,
N#Cc1nc(CCC(=O)O)cc(-c2cccc(C(F)(F)F)c2)n1,,,0.0,,,,,,,,
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,1.0,,,,,,,,,,
N#Cc1ccc(C(=O)N2CCC3(CC2)NC(=N)c2c(F)ccc(F)c2N3)cn1,,,1.0,,,,,,,,
CCOC(=O)NCCC[Si](OCC)(OCC)OCC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,,,0.0,,,,,,,,
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc(N)ccn1)CC2,,,0.0,,,,,,,,
CC(=O)Nc1cc(N(C)C)ccc1N=Nc1cccnc1,0.0,,,,,,,,,,
CN(CCOc1ccccc1)CCc1ccc(Cl)cc1,,,1.0,,,,,,,,
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
CCOP(=O)(OCC)Oc1cc(C)oc(=O)c1,,1.0,,,,,,,,,
CCC(CC(=O)NCC1CCCCC1)n1c(N)nc2cc(Cl)ccc21,,,1.0,,,,,,,,
C=CC(=O)N(CC)CC,,0.0,,,,,,,,,
O=C1c2ccccc2C(=O)c2c1cc(OC1COC(OCC3OC(O)C(O)C(O)C3O)C(O)C1O)c(CO)c2O,1.0,,,,,,,,,,
N=C(N)S(=O)O,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccccc1,,,0.0,,,,,,,,
CC(C)S(=O)(=O)NCCCN1CC2CN(CCCOc3ccc(C#N)cc3)CC(C1)O2,,,0.0,,,,,,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5nc6ccccn6c5CC4)n3C)cccc2n1,,,1.0,,,,,,,,
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1,,0.0,,,,,,,,,
Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1CC1CCCN(C(C)C)C1,,,1.0,,,,,,,,
O=C(O)C(Cl)(Cl)Br,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,,1.0,,,,,,,,,
CCCOC(=O)C1c2cc3c(cc2CC(C)C1C(=O)OCCC)OCO3,,0.0,,,,,,,,,
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,,0.0,,1.0,0.0,1.0,1.0,0.0,1.0
Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F,,,1.0,,,,,,,,
CCCCCCCC1CCCC1=O,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1cc2c3ccccc3ccc2c2ccccc12,1.0,,,,,,,,,,
c1cc(-c2ccc3c(c2)OCO3)ccc1OCCCN1CCCCC1,,,1.0,,,,,,,,
CCCCC=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(-c2cc(=S)ss2)cc1,,,,,,,0.0,1.0,1.0,,0.0
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,,0.0,,1.0,,,1.0,,1.0,,
O=C(O)CCSCCC(=O)O,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCCOc1ccc([N+](=O)[O-])cc1)CCc1ccc([N+](=O)[O-])cc1,,,1.0,,,,,,,,
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
CNc1cccc2ccccc12,,0.0,,,,,,,,,
N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)cc1,,,0.0,,,,,,,,
COc1cccc(CN2CCC(C#N)(CNC(=O)c3cc(CC(C)C)n(-c4ccccc4)n3)CC2)c1,,,1.0,,,,,,,,
CCS(=O)(=O)c1ccc(OC)c(C(=O)OC)c1,,,,,,,,0.0,0.0,,
O=C(O)c1ccc(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(Cl)c1,,,1.0,,,,,,,,
C=CC(=O)OCC(Br)CBr,1.0,,,,,,,,,,
CSC(C)(C)/C=N\O,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Cc1cc(CN2CCN(c3c(Cl)cnc4nc(-c5cccc(N6CCN(C)CC6)c5)[nH]c34)CC2)no1,,,1.0,,,,,,,,
CCOP(=O)(CC)SCC,,1.0,,,,,,,,,
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CN(CC(=O)N(C)C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,,,1.0,,,,,,,,
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,,1.0,,,,,,,,,
O=C(NC1CC1c1ccccc1)N1CCC(n2cncn2)CC1,,,0.0,,,,,,,,
COc1ccc(/C(C)=C/C(=O)O)c(OC)c1,,,,,,,,0.0,0.0,,
CCCCC/C=C/C=C/C=O,,,,0.0,0.0,0.0,0.0,,1.0,1.0,
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C(=O)N(C)C)C(C)=NOC)C(=O)N(C)C,,1.0,,,,,,,,,
CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(C1CC1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3c[nH]nn3)cc(C(F)(F)F)c2)CC1,,,1.0,,,,,,,,
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C2OC(C)(C)OC2C1O,,1.0,,,,,,,,,
OCC1(N2CCC(n3c(N4C[C@H]5CNC[C@H]5C4)nc4ccccc43)CC2)CCCCCCC1,,,1.0,,,,,,,,
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Cn1c(=O)nc(N[C@@H]2C[C@H]3CC[C@@H](C2)N3c2ccc3c(c2)OCO3)c2cc(Cl)ccc21,,,1.0,,,,,,,,
Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3ccccn3)c1)CC[C@H]2C,,,0.0,,,,,,,,
CCC(C(=O)N1CCCC1C)(c1ccccc1)c1ccccc1,,1.0,,,,,,,,,
CCC(O)CC,,0.0,,,,,,,,,
C=CC(=O)CCCCC,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,,,1.0,,,,,,,,
CN(C)c1ccc(C(=O)N(CCCCCC(=O)NO)CC(=O)NCc2ccccc2)cc1,,,0.0,,,,,,,,
CC(C=O)Cc1ccc(C(C)(C)C)cc1,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0
FC(F)(F)c1nc2c(Br)c(Br)cc(Br)c2[nH]1,,1.0,,,,,,,,,
Clc1cc(Cl)c(Cl)nc1Cl,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOc1ccc(N=O)cc1,1.0,,,,,,,,,,
CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1,,0.0,,,,,,,,,
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,,,,,0.0,0.0,1.0,0.0,,0.0
COc1ccc(C(C)=O)cc1C,,0.0,,,,,,,,,
Cc1ccccc1C(C)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,,,1.0,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,,,,1.0,1.0,,,1.0,
O=[N+]([O-])c1cn2c(n1)O[C@@H](COc1ccc(-c3ccc(F)cc3)nc1)CC2,,,0.0,,,,,,,,
COc1cc(OC)c2c(=O)c3cc(OC)ccc3oc2c1,1.0,,,,,,,,,,
O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,,0.0,,,,,,,,,
CC(=O)OCCO,,0.0,,,,,,,,,
COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,,,0.0,,,,,,,,
C=Cc1ccc(OC)cc1,0.0,,,,,,,,,,
CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,,,0.0,,,,,,,,
COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccccc4)CC3)C(C)(C)C2)cc1,,,1.0,,,,,,,,
CCN(CC)C(=S)SSCC(NC(C)=O)C(=O)O,0.0,,,,,,,,,,
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.0,,,,,,,,,,
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3ccc4nc[nH]c4c3)CC2)C1,,,1.0,,,,,,,,
NCC1(COc2ccc3ncc(F)c(CCC45CCC(NCc6ccc7c(n6)NC(=O)CO7)(CC4)CO5)c3n2)CC1,,,1.0,,,,,,,,
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,,,0.0,,,,,,,,
NC1(C(=O)NC(CCS(N)(=O)=O)c2ccc(Cl)cc2)CCCN(c2ncnc3[nH]ccc23)C1,,,0.0,,,,,,,,
O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,,,0.0,,,,,,,,
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)c(F)cc21,,,0.0,,,,,,,,
Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,,,0.0,,,,,,,,
COP(=S)(OC)SCc1nnc(SC(C)C)s1,,0.0,,,,,,,,,
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,,1.0,,,,,,,,,
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cncc(C(F)(F)F)n3)CC2)(C(C)C)C1,,,1.0,,,,,,,,
N#Cc1ccc(OCCN2CC3CN(CCNS(=O)(=O)c4ccc(F)cc4)CC(C2)O3)cc1,,,0.0,,,,,,,,
Cn1c(=N)[nH]c2[nH]cnc2c1=O,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,,,,0.0,,0.0,0.0,,,0.0,0.0
NC(=O)CCCCC(N)=O,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C1CC23CC4[C@H]5C67C[C@@H](OC(C)=O)C[C@@]5(C)CN4C6[C@@]2(O)C(OC(C)=O)[C@H]1[C@@H](O)C73,,,0.0,,,,,,,,
CC(C)COC(=O)Cc1ccccc1,0.0,,,,,,,,,,
CC(=O)OCC(O)CO,1.0,,,,,,,,,,
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0
Cc1cc(N)sn1,1.0,,,,,,,,,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1,,,,,,1.0,0.0,,,0.0,0.0
O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21,,,0.0,,,,,,,,
O=C(O)c1ccccn1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cncc(C)n1,1.0,0.0,,,,,,,,,
CCNC(C)CN1CCc2c(c(=O)oc3ccccc23)C1,,1.0,,,,,,,,,
O=C([O-])C1[O][Sb]2[O]C(=O)C([O]2)C(C(=O)[O-])[O][Sb]2[O]C(=O)C1[O]2,,,,,,,0.0,1.0,1.0,0.0,1.0
CC(C)(N)C#N,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=Cc1ccc(O)cc1,0.0,0.0,,,,,,,,,
COCCCN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,,,0.0,,,,,,,,
COc1cc(C(=O)N=S(=O)([O-])c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,,,0.0,,,,,,,,
C1CC2(CCO1)CO2,1.0,,,,,,,,,,
Nc1[nH]cnc2nc(-c3ccc([N+](=O)[O-])cc3)nc1-2,1.0,,,,,,,,,,
Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,,,0.0,,,,,,,,
CCCSP(=O)(OC)SCCC,,1.0,,,,,,,,,
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,,,1.0,,,,,,,,
O=C(O)C(Cl)Br,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
CCCN(CC)CC#Cc1ccc(C)cc1,,,1.0,,,,,,,,
COc1ccc(CC[N+](C)CCCN(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(OC)c(OC)c2)cc1OC,,,1.0,,,,,,,,
O=C1CCc2ccccc2N1CCCN1CCC(c2ccc3[nH]ccc3c2)CC1,,,1.0,,,,,,,,
N#Cc1ccc(Cn2cncc2CN(CCCc2ccccc2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,,,1.0,,,,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,,0.0,,1.0,1.0,,,0.0,0.0,0.0,0.0
Nc1ccc(F)c(F)c1,,1.0,,,,,,,,,
C[N+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,,,0.0,,,,,,,,
CN1C(=O)c2ccccc2CC1CN1CCC2(CCc3ccccc32)CC1,,,1.0,,,,,,,,
O=C1OCCc2cc([C@@H]3CN4CCN(C(=O)Cc5cnc(-n6cnnn6)nc5)C[C@H]4CO3)ccc21,,,0.0,,,,,,,,
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)[C@@H]2C[C@@H](c3ccc(C#N)cc3)[C@@H]3C[C@H]32)CC1,,,1.0,,,,,,,,
Cc1nc2cc(N3CCN(CCN4Cc5ccccc5C4)C3=O)ccc2s1,,,1.0,,,,,,,,
CCOC(=S)C=Cc1ccc(OC)cc1,,0.0,,,,,,,,,
O=C(O)CCC(=O)Nc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,,0.0,,,,,,,,,
O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(O)cc(Cl)c12,,,0.0,,,,,,,,
C=COC(=O)CCC,,0.0,,,,,,,,,
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)N(C)C)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,,,1.0,,,,,,,,
CC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0.0,,,,,,,,,,
CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1.0,,,,,,,,,,
CC1=NN(c2ccccc2)C(=O)C1=CN1CCOCC1,,0.0,,,,,,,,,
CCN1CCN(c2cc3[nH]c(SC4(C)CCC(S(C)(=O)=O)CC4)nc3cc2Cl)CC1,,,0.0,,,,,,,,
Cc1ccc(N=NN(C)C)cc1,1.0,1.0,,,,,,,,,
CC(=O)ON(OCc1ccc(C(C)(C)C)cc1)C(=O)c1ccccc1,1.0,,,,,,,,,,
O=C(O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1)c1ccccc1,,,1.0,,,,,,,,
CCCCCCCN(CC)CCCCc1ccccc1,,,1.0,,,,,,,,
ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,,0.0,,,,,,,,,
CNC(=O)Oc1cccc2sccc12,,1.0,,,,,,,,,
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,,,1.0,,,,,,,,
Cc1cccc(C(C)c2ccccc2)c1C,,0.0,,,,,,,,,
C1=CC2C=CC1C2,,0.0,,,,,,,,,
C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,,,1.0,,,,,,,,
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@@]3(F)CN(c4nc5cc(Cl)ccc5o4)C[C@@]3(F)C2)c1,,,0.0,,,,,,,,
Cc1nc(SCc2cc(N3CCOCC3)cc(NCC#N)n2)oc1C,,,0.0,,,,,,,,
CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,,1.0,,,,,,,,,
NC(=O)c1ccc(N)cc1,0.0,,,0.0,,,0.0,0.0,0.0,,0.0
Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,,,1.0,,,,,,,,
CCN(CC)C(=O)SCc1ccc(Cl)cc1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COCCCn1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)c2c(F)cccc21,,,1.0,,,,,,,,
FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,,1.0,,,,,,,,,
O=C(Cl)C(Cl)Cl,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,,,0.0,,,,,,,,
COc1cc(CCN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,,,1.0,,,,,,,,
OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCOCC1,,,0.0,,,,,,,,
C[C@@H]1c2ncn(-c3ccc(F)cc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,,,0.0,,,,,,,,
ClCc1c2ccccc2c2ccc3cccc4ccc1c2c43,0.0,,,,,,,,,,
Cc1cc(-c2cc3c(c(F)n2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)ccn1,,,0.0,,,,,,,,
CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,,,,0.0,,0.0,0.0,,,1.0,1.0
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,,,,0.0,0.0,0.0,0.0,,,,0.0
CN(C)N=NN(C)C,,0.0,,,,,,,,,
CC(C)N1CCN(CCN2CCN(c3cccc(C#N)c3)C2=O)CC1,,,0.0,,,,,,,,
COC(C)(C)CCO,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2c(NCC(O)CO)nc(C#N)c(-c3ccccc3)c2c1,,,0.0,,,,,,,,
Cc1cc(-n2cnnn2)cnc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,,,0.0,,,,,,,,
CC1CCCN1CCc1ccc2nc(-c3cnccn3)ccc2c1,,,1.0,,,,,,,,
CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,,,,,,,,,,
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,1.0,,,,,,,,,,
O=C(O)CNC(=O)c1ccccc1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,,0.0,,,,,,,,,
COc1cc(C(C)=O)cc(OC)c1O,0.0,,,,,,,,,,
O=C1OCc2c1ccc(CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)c2C1CC1,,,0.0,,,,,,,,
