smiles,Ames,LD50_Zhu,hERG_Karim,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,SR-ARE,SR-HSE,SR-MMP,SR-p53,CYP2C9_Veith,CYP2D6_Veith,CYP3A4_Veith,TC_TOX21_Aromatase_Inhibition,TC_TOX21_AhR_LUC_Agonist,TC_ATG_Ahr_CIS_up,TC_ATG_Ahr_CIS_dn
S=C1N(c2ccccc2)C(c2ccc(Cl)cc2)N2CCCN12,,,,,,,,,,,,,0.0,,,,,
S=C1N=CC=NC(=S)SSSS1,,0.0,,,,,,,,,,,,,,,,
S=C1NC2=C(C(c3ccc(Br)cc3)N1)N1CCC2CC1,,,,,,,,,,,,1.0,0.0,,,,,
S=C1NC=NC2N=CNC12,,,,1.0,,,0.0,1.0,0.0,1.0,1.0,,,,,,,
S=C1NCCC(COc2ccccc2)O1,,0.0,,,,,,,,,,,,,,,,
S=C1NCCN1,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
S=C1NCCNC(=S)S1,,1.0,,,,,,,,,,,,,,,,
S=C1NCCOCCOCCOCCN1,,,,,,,,,,,,0.0,0.0,0.0,,,,
S=C1NCCS1,,1.0,,,,,,,,,,,,,,,,
S=C1NCN2CCN(CC2)CNC(=S)C(=S)NCN2CCN(CC2)CNC1=S,,,,,,,,,,,,0.0,0.0,0.0,,,,
S=C1NCNCN1,,1.0,,,,,,,,,,,,,,,,
S=C1N[C@H](c2ccccc2)N[C@H](c2ccccc2)S1,,,,,,,,,,,,1.0,1.0,,,,,
S=C1SCN(C2CCCCCCCCCCC2)CN1C1CCCCCCCCCCC1,,,,,,,,,,,,0.0,,,,,,
S=C1SCN(CCN2CCOCC2)CN1Cc1ccccc1,,,,,,,,,,,,1.0,1.0,,,,,
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,,,,0.0,0.0,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,
S=C1SCN(Cc2ccccn2)CN1Cc1ccco1,,,,,,,,,,,,,,1.0,,,,
S=C1SSC2=NCCN12,0.0,1.0,,,,,,,,,,,,,,,,
S=C=NCCN=C=S,,1.0,,,,,,,,,,,,,,,,
S=C=NCCc1ccccc1,1.0,,,1.0,,1.0,0.0,,1.0,,,,,,0.0,1.0,,
S=C=NCc1ccccc1,,,,,0.0,0.0,0.0,,1.0,1.0,1.0,,,,0.0,0.0,,
S=C=Nc1ccc(Br)cc1,,1.0,,,,,,,,,,,,,,,,
S=C=Nc1ccc(N=C=S)cc1,,,,,,,,,,,,,,,0.0,0.0,,
S=C=Nc1cccc(C2(N3CCCCC3)CCCCC2)c1,,,,,,,,,,,,0.0,1.0,1.0,,,,
S=C=Nc1cccc2ccccc12,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,
S=C=Nc1ccccc1,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,,,,0.0,0.0,,
S=C=S,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
S=P(C1CCCCC1)(C1CCCCC1)[C@H](c1cccnc1)N1CCCC1,,,,,,,,,,,,0.0,,1.0,,,,
S=P(N1CC1)(N1CC1)N1CC1,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0
S=P(OCCCl)(OCCCl)OCCCl,,1.0,,,,,,,,,,,,,,,,
S=c1[n-]c(=S)[n-]c(=S)[n-]1.[Na+].[Na+].[Na+],,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
S=c1[nH]c(=S)[nH]c(=S)[nH]1,,0.0,,,,,,,,,,,,,,,,
S=c1[nH]c2cc(Cl)ccc2o1,,0.0,,,,,,,,,,,,,,,,
S=c1[nH]c2cc(Cl)ccc2s1,,,,,,,,,,,,,0.0,0.0,,,,
S=c1[nH]c2ccc(Cl)cc2[nH]1,,1.0,,,,,,,,,,,,,,,,
S=c1[nH]c2ccccc2[nH]1,,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0
S=c1[nH]c2ccccc2s1,,1.0,,,,,,,,,,,,,,,,
S=c1[nH]cnc2[nH]cnc12,,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,1.0,,
S=c1[nH]cnc2nc[nH]c12,,1.0,,,,,,,,,,,,,,,,
S=c1[nH]n(-c2ccccc2)c(=S)s1,,0.0,,,,,,,,,,,,,,,,
S=c1[nH]nc(-c2ccncc2)n1CC1CCCO1,,,,,,,,,,,,,0.0,,,,,
S=c1[nH]nc(C23CC4CC(CC(C4)C2)C3)n1Cc1ccco1,,,,,,,,,,,,1.0,1.0,1.0,,,,
S=c1[nH]nc(C2CCCCC2)n1/N=C/c1cccs1,,,,,,,,,,,,,1.0,1.0,,,,
S=c1[nH]nc(CCc2ccccc2)n1Cc1ccccc1,,,,,,,,,,,,1.0,0.0,1.0,,,,
S=c1[nH]nc(CSCc2ccccc2Cl)n1-c1ccccc1,,,,,,,,,,,,,0.0,1.0,,,,
S=c1[nH]nc(NCNc2n[nH]c(=S)s2)s1,,0.0,,,,,,,,,,,,,,,,
S=c1[nH]nc(SCc2ccccc2Cl)c2[nH]cnc12,,,,,,,,,,,,0.0,0.0,1.0,,,,
S=c1c2[nH]cnc2ncn1CCSc1ncnc2nc[nH]c12,,,,,,,,,,,,0.0,0.0,0.0,,,,
S=c1nc(-c2ccccc2)[nH]n1-c1ccccc1,,,,,,,,,,,,1.0,0.0,0.0,,,,
S=c1nc(-c2ccccc2)oc2c1CCCC2,,,,,,,,,,,,,0.0,0.0,,,,
S=c1nc(-c2nc(=S)[nH]c3c2CCCCCCCCCC3)c2c([nH]1)CCCCCCCCCC2,,,,,,,,,,,,0.0,0.0,0.0,,,,
S=c1nc[nH]c2c1ncn2Cc1ccco1,,,,,,,,,,,,0.0,0.0,0.0,,,,
S=c1nccc[nH]1,,,,0.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,,
S=c1sc2nc3ccccc3nc2s1,,0.0,,,,,,,,,,,,,,,,
S=c1scc(-c2ccccc2)n1N=Cc1ccccc1,,0.0,,,,,,,,,,,,,,,,
S=c1scc(-c2ccccc2)s1,0.0,,,,,,,,,,,,,,,,,
SC(S)=N/C=C/N=C(S)S,0.0,,,,,,,,,,,,,,,,,
SC1CCCC1,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
SC1CCCCC1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,
SCCCCCCCCS,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,
SCCOCCOCCS,,,,,,,,,,,,,,,0.0,0.0,,
SCCSCCS,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
SCCc1cnccn1,0.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0
SCc1ccccc1,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,
SCc1ccco1,,,,,,,,,,,,,,,,,0.0,0.0
SCc1cnccn1,,0.0,,,,,,,,,,,,,,,,
S[C@@H]1CCCN(Cc2ccccc2)C1,,,,,,,,,,,,0.0,1.0,,,,,
Sc1[nH]cnc2ncnc1-2,1.0,,,,,,,,,,,,,,,,,
Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,,,,,,,,,,,,,,,,,
Sc1ccc2ccccc2c1CNCc1ccccc1,,,,,,,,,,,,,1.0,0.0,,,,
Sc1ccccc1,0.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
Sc1ccccc1Cl,,,,,,,,0.0,0.0,,,,,,,,,
Sc1nc2ccccc2[nH]1,0.0,,,,,,,,,,,,,,,,,
Sc1nc2ccccc2s1,0.0,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,1.0,0.0
Sc1nnc(S)s1,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0
[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(C(C)=O)CC3)cc12)c1cccc([N+](=O)[O-])c1,,,0.0,,,,,,,,,,,,,,,
[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(C)CC3)cc12)c1cccc([N+](=O)[O-])c1,,,1.0,,,,,,,,,,,,,,,
[2H]C(Nc1cc(C(F)(F)F)cc2ncc(N3CCN(CC([2H])([2H])O)CC3)cc12)c1cccc([N+](=O)[O-])c1,,,1.0,,,,,,,,,,,,,,,
[2H]C([2H])(O)CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,,,1.0,,,,,,,,,,,,,,,
[2H]C([2H])([2H])Oc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N,,,0.0,,,,,,,,,,,,,,,
[2H]C([2H])([2H])[C@H](N)Cc1ccccc1.[2H]C([2H])([2H])[C@H](N)Cc1ccccc1,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,
[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@@]21CC[C@H](OC)[C@@H](C)C1,,,0.0,,,,,,,,,,,,,,,
[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)[C@H](C)C1,,,0.0,,,,,,,,,,,,,,,
[2H]C1([2H])[n+]2ccccc2-c2cccc[n+]2C1([2H])[2H].[Br-].[Br-],,,,,,,,,,,,,,,,,0.0,0.0
[Ag+].[C-]#N.[C-]#N.[K+],,,,,,,,,,,,,,,1.0,0.0,,
[As]#[In],,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0
[Ba+2],,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
[Be+2],,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
[Br-].[Na+],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Br][Ca][Br],,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0
[C-]#N.[Cu+],,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[CH2-][N+](=O)[O-],0.0,,,,,,,,,,,,,,,,,
[CH3][Hg][Cl],,,,0.0,,0.0,,,1.0,,1.0,,,,1.0,0.0,,
[CH3][Sn]([CH3])([Cl])[Cl],,,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.0
[CH3][Sn]([Cl])([Cl])[Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
[Ca+2].[Cl-].[Cl-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Cd+2],,,,1.0,,0.0,,,1.0,0.0,,,,,,,,
[Cd+2].[Cl-].[Cl-],,,,,,,,,,,,,,,1.0,0.0,,
[Cl-].[Cl-].[Cl-].[Fe+3],,,,,,,,,,,,,,,0.0,0.0,,
[Cl-].[Cl-].[Cu+2],,,,,,,,,,,,,,,0.0,0.0,,
[Cl-].[Cl-].[Fe+2],,,,,,,,,,,,,,,0.0,0.0,,
[Cl-].[Cl-].[Hg+2],,,,,,,,,,,,,,,1.0,0.0,0.0,0.0
[Cl-].[Cl-].[SnH2+2],,,,,,,,,,,,,,,0.0,0.0,,
[Cl-].[Li+],,,,,,,,,,,,0.0,0.0,,,,,
[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,,,,,,,,,,,,,,,,,0.0,0.0
[Cl-].c1ccc(C[n+]2cccc3ccccc32)cc1,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0
[Cl][Au]([Cl])[Cl],,,,0.0,,,1.0,1.0,1.0,,,,,,1.0,0.0,1.0,0.0
[Cl][Ba][Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,
[Cl][Bi]([Cl])([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0
[Cl][Dy]([Cl])[Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0
[Cl][Hg][c]1ccccc1,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,0.0,,
[Cl][In]([Cl])[Cl],,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
[Cl][Nd]([Cl])[Cl],,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
[Cl][Ni][Cl],,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0
[Cl][Pd][Cl],,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
[Cl][Sb]([Cl])[Cl],,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0
[Cl][Sn]([Cl])([Cl])[Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Cl][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,,,,,,,,,,,,,,,,,0.0,1.0
[Cl][V]([Cl])([CH]1C=CC=C1)[CH]1C=CC=C1,,,,0.0,,0.0,,1.0,,0.0,,,,,1.0,0.0,,
[Cl][Yb]([Cl])[Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
[Cl][Zn][Cl],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0
[Cl][Zr]([Cl])([C]1=CC=CC1)[CH]1C=CC=C1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Co+2],,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,
[Co+2].c1cc[cH-]c1.c1cc[cH-]c1,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,,
[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Cr+3],,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
[Cu+2],,,,0.0,0.0,,0.0,,1.0,,0.0,,,,,,,
[Cu].[NH-][C@H](CC(=O)O)C(=O)O.[NH-][C@H](CC(=O)O)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
[Cu].[O-]/N=C1/C(=[OH+])Nc2ccccc21.[O-]Nc1c(O)[nH]c2ccccc12,,,,,,,,,,,,0.0,0.0,0.0,,,,
[Cu][I],,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,,,0.0,0.0,1.0,0.0
[F][Sn]([c]1ccccc1)([c]1ccccc1)[c]1ccccc1,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.0,,
[Fe+2],,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[Fe+3],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
[H]/N=C(/N)c1ccc2ccc(CN(c3ccc(OC4CCN(/C(C)=N/[H])CC4)cc3)S(C)(=O)=O)cc2c1,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(CCC(=O)OC)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCC[C@@H](C(=O)O)C2)c1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCC[C@H](C(=O)OCC)C1,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(OC)cc2C(=O)Nc2ccc(Cl)cn2)c(N2CCCCC2)c1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccc(Oc3ccc(C(=O)OC)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(CN2C(=O)CN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)C[C@@H]2C(=O)OCC)cc1)N(C)C,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(/c1ccc(NC(=O)c2cc(C)nn2-c2cc3ccccc3cc2C#N)cc1)N1CCCC1,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(\N)c1cccc(/C(C)=C(/F)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,,,1.0,,,,,,,,,,,,,,,
[H]/N=C(\OCC)c1ccc(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)s1,,,1.0,,,,,,,,,,,,,,,
[Hg+2],,,,1.0,,,1.0,,1.0,,1.0,,,,,,,
[Hg+2].[I-].[I-],,,,,,,,,,,,,,,1.0,0.0,,
[I-].[K+],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
[K+].[K+].[O]=[Cr](=[O])([O-])[O][Cr](=[O])(=[O])[O-],,,,,,,,,,,,,,,1.0,0.0,,
[K+].[O-][Cl+2]([O-])[O-],,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
[K+].[O-][Cl+3]([O-])([O-])[O-],,,,,,,,,,,,,,,0.0,0.0,,
[Mn+2],,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,
[N+]CC[C@@H](O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,,,1.0,,,,,,,,,,,,,,,
[N-]=[N+]=C1C=CC(=O)C=C1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)[O-])C1=O.[Na+],,,,,,,,,,,,,,,0.0,0.0,1.0,0.0
[N-]=[N+]=C1C=NC(=O)NC1=O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=CC(=O)CC[C@H](N)C(=O)O,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=CC(=O)COC(=O)c1ccccc1,,,,,,,,,,,,,0.0,0.0,,,,
[N-]=[N+]=CC(=O)NCC(=O)NN,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=CC(=O)NCC(N)=O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0
[N-]=[N+]=NC(c1ccccc1)C(O)CO,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NC(c1ccccc1)c1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(=O)O,0.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(=O)c1c[nH]c(=O)[nH]c1=O,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=NCC(CO)Cc1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(N)=O,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=NCC(N)C(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)C(O)C(O)C(O)C(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)C(O)C(O)C(O)C=O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)C(O)C(O)C(O)CO,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)CN=[N+]=[N-],1.0,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=NCC(O)CO,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1ccc(=O)[nH]c1=O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1ccc(N)nc1=O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1cnc2c(Cl)nc(N)nc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1cnc2c(Cl)ncnc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1cnc2c(N)nc(N)nc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)Cn1ncc2c(N)ncnc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC(O)c1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCC1OC(O)C(O)C(O)C1O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCCC(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCCC(N)C(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCCC(c1ccccc1)c1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCCO,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCCc1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NC[C@@H](N)C(=O)O,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NC[C@@H](O)Cn1cnc2c(N)ncnc21,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2O[C@@H]21,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=NC[C@H](O)CO,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=NCc1ccccc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=N[C@@H]1[C@H](O)[C@H](CO)O[C@@H]1n1cnc2c(N)ncnc21,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=Nc1ccc(C(=O)CSC[C@@H](NC(=O)CC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)cc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=Nc1ccc(F)c([N+](=O)[O-])c1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1ccc([As](=O)(O)O)cc1,,,,,,,,,,,,0.0,0.0,0.0,,,,
[N-]=[N+]=Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc(N=[N+]=[N-])ccc3nc2c1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3ccc(N=[N+]=[N-])cc3nc2c1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=Nc1nc2ccccc2[nH]1,1.0,,,,,,,,,,,,,,,,,
[N-]=[N+]=[N-],,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
[N-]=[N+]=[N-].[Na+],,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
[NH-]S(=O)(=O)Cc1noc2ccccc12.[Na+],,,,,,,,,,,,0.0,0.0,,,,,
[NH2+]=C1[N]CC2c3ccccc3Cc3ccccc3N12,,,0.0,,,,,,,,,,,,,,,
[NH2][Pt]([NH2])([Cl])[Cl],,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,,
[NH2][Pt]1([NH2])[O]C(=O)C2(CCC2)C(=O)[O]1,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,,
[NH2][Pt]1([NH2])[O]CC(=O)[O]1,,,,,,,,,,,,,,,0.0,0.0,,
[NH3+]C(C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCCC1)c1ccc(-c2ccc(F)cc2)cc1,,,1.0,,,,,,,,,,,,,,,
[NH3+]C(C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,,,0.0,,,,,,,,,,,,,,,
[NH3+]C(C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)n1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,,,0.0,,,,,,,,,,,,,,,
[NH3+]C(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)Cc1ccc(F)c(F)c1,,,0.0,,,,,,,,,,,,,,,
[NH3+]C(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(F)(F)F)cc1)Cc1ccccc1F,,,1.0,,,,,,,,,,,,,,,
[NH3+]C(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,,,0.0,,,,,,,,,,,,,,,
[NH3+]C1CN(c2ccncn2)CCC1c1cc(F)c(F)cc1F,,,0.0,,,,,,,,,,,,,,,
[NH3+]O.[NH3+]O,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
[NH3+][C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)cc1F,,,0.0,,,,,,,,,,,,,,,
[NH3+][C@H]1CN(c2ccc3nc(=O)ccn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,,,0.0,,,,,,,,,,,,,,,
[NH3+][C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)CC[C@@H]1c1cc(F)c(F)cc1F,,,1.0,,,,,,,,,,,,,,,
[NH3+][C@H]1CN(c2ccn3cnnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,,,0.0,,,,,,,,,,,,,,,
[NH3+][C@H]1CN(c2ccncn2)CC[C@@H]1c1cc(F)c(F)cc1F,,,0.0,,,,,,,,,,,,,,,
[NH3+][C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F,,,1.0,,,,,,,,,,,,,,,
